VERSION 2
BPM 320
PAGE_SHIFT 0
PAGE_SIZE 0.75
NOTE	0	1.8802490234375	0.863792181015015	0
NOTE	1	2.78914594650269	0.261521190404892	0
NOTE	2	3.68619704246521	0.799856781959534	0
NOTE	3	6.42173337936401	0.220602557063103	0
NOTE	4	7.3306303024292	0.77428263425827	0
NOTE	5	8.23978137969971	0.211651518940926	0
NOTE	6	5.52295398712158	0.587591469287872	0
NOTE	7	9.83454532921314	0.186077475547791	0
NOTE	8	10.0696239471436	0.703953802585602	0
NOTE	9	11.0237159729004	0.197585865855217	0
NOTE	10	11.4296140670776	0.798578023910522	0
NOTE	11	11.6422214508057	0.215487763285637	0
NOTE	12	12.791332244873	0.798578083515167	0
NOTE	13	13.9200048446655	0.348473310470581	0
NOTE	14	13.444712638855	0.775561451911926	0
NOTE	15	14.5022115707397	0.77939760684967	0.4937849
NOTE	16	15.2748098373413	0.239783108234406	0.4751902
NOTE	17	16.4274272918701	0.718019545078278	0
NOTE	18	16.8785190582275	0.26663601398468	0
NOTE	19	17.0375442504883	0.807529032230377	0
NOTE	20	17.343189239502	0.206536740064621	0
NOTE	21	17.7891445159912	0.797299385070801	0
NOTE	22	18.2419675514102	0.211651593446732	0
NOTE	23	18.6861972808838	0.804971635341644	0
NOTE	24	18.9175148010254	0.256406307220459	0
NOTE	25	19.1197509765625	0.673264801502228	0
NOTE	26	19.6175136566162	0.251291543245316	0
NOTE	27	20.079029083252	0.849726378917694	0
NOTE	28	20.5177688598633	0.157945871353149	0
NOTE	29	20.7234620600939	0.756380796432495	0
NOTE	30	20.941255569458	0.225717440247536	0
NOTE	31	21.4286479949951	0.521098613739014	0
NOTE	32	21.8881294056773	0.256406307220459	0
NOTE	33	22.3219871520996	0.851005077362061	0
NOTE	34	22.558744430542	0.218045130372047	0
NOTE	35	22.8266639709473	0.641297161579132	0
NOTE	36	23.2466945648193	0.205258086323738	0
NOTE	37	23.6214790344238	0.784512281417847	0
NOTE	38	24.1261539459229	0.334407418966293	0
NOTE	39	24.3508644104004	0.866349577903748	0
NOTE	40	24.6412553787231	0.203979343175888	0
NOTE	41	25.0575256347656	0.596542358398438	0
NOTE	42	25.5293598175049	0.258963733911514	0
NOTE	43	25.9614906311035	0.619559109210968	0
NOTE	44	26.1758270263672	0.284537881612778	0
NOTE	45	26.4382553100586	0.863792181015015	0
NOTE	46	26.8738441467285	0.256406337022781	0
NOTE	47	27.3301219940186	0.762774288654327	0
NOTE	48	27.7878753393888	0.224438637495041	0
NOTE	49	28.0315971374512	0.839496731758118	0
NOTE	50	74.5920946598053	0.123420672949132	0.2250000
NOTE	51	74.5920946598053	0.876579165458679	0.2250000
NOTE	52	75.4269180297852	0.279423062250444	0.2250000
NOTE	53	75.4269180297852	0.725691795349121	0.2250000
NOTE	54	0.375063508749008	0.802414178848267	0.3640188
NOTE	55	1.12666499614716	0.214208975434303	0.2250000
NOTE	56	28.2563039213419	0.243619322776794	0
NOTE	57	28.7091274261475	0.752544641494751	0
NOTE	58	29.1291542053223	0.289652705192566	0
NOTE	59	29.5869083404541	0.760216891765594	0
NOTE	60	29.768404006958	0.251291424036026	0
NOTE	61	30.0743007659912	0.744872391223907	0
NOTE	62	30.4977874755859	0.292210131883621	0
NOTE	63	30.9745540618896	0.744872391223907	0.4004460
NOTE	64	31.8266658782959	0.297324925661087	0.4233341
NOTE	65	32.7850151062012	0.817758738994598	0
NOTE	66	32.9032287597656	0.592706263065338	0
NOTE	67	33.2592544555664	0.218045145273209	0
NOTE	68	33.7509994506836	0.182241335511208	0
NOTE	69	33.8881301879883	0.420080870389938	0
NOTE	70	34.1733360290527	0.78323358297348	0.2250000
NOTE	71	34.6313438415527	0.219323813915253	0
NOTE	72	35.0600166320801	0.770446598529816	0
NOTE	73	35.462459564209	0.223159998655319	0
NOTE	74	35.8721160888672	0.775561332702637	0
NOTE	75	36.4614894390106	0.287095278501511	0
